"ID","Date","Quarter","ROE","DebtToEquity","ProfitMargin","Price","MA10","MA20","RSI","Beta","Sharpe","Volatility"
15,"2017-09-30","2017-Q3",7.33543788414559,1.77864289937198,26.7992501426359,38.5299987792969,38.6017498016357,39.4021249771118,43.2640122456154,1.55407911234313,1.41609572037265,0.189928169520339
16,"2017-12-31","2017-Q4",-8.0423685553854,2.2670112302195,-21.7926550937133,42.3074989318848,43.2694999694824,42.9728750228882,43.1498481816432,1.52909156832019,2.08443033421524,0.177420927573615
17,"2018-03-31","2018-Q1",9.36912379005288,2.09818397506278,27.681867332861,41.9449996948242,42.7247505187988,43.6177503585815,42.5914502932555,1.08491556708667,-0.0738213469519979,0.26974358024491
18,"2018-06-30","2018-Q2",10.7268067409754,2.1292826228874,29.493102875187,46.2775001525879,46.3170001983643,47.1351249694824,46.0404294451777,0.935606573992156,1.82905329578422,0.213018573551862
19,"2018-09-30","2018-Q3",10.2644037828469,1.99671967150186,30.8369736152368,56.435001373291,55.1567501068115,55.5878753662109,60.6216672706568,1.25902432454275,3.78907036023937,0.21020172251526
20,"2018-12-31","2018-Q4",9.1394581451893,1.80977552969781,26.4813184048308,39.435001373291,39.3145000457764,41.2455003738403,37.8294455879633,1.42180971266841,-3.4051632361271,0.40224616922563
21,"2019-03-31","2019-Q1",9.28592511384719,1.77535208298195,29.3701863768213,47.4874992370605,47.2880001068115,45.9275001525879,65.0357648861675,1.87706485342497,2.44531142129653,0.328263564090003
22,"2019-06-30","2019-Q2",12.8867389817258,1.80031271376918,39.1108342972388,49.4799995422363,49.5015003204346,48.2422500610352,57.7424557419895,1.46351030378878,0.685720154784308,0.258918957147895
23,"2019-09-30","2019-Q3",10.0677911767756,1.63013737377547,32.928333538917,55.9925003051758,55.0567501068115,54.4987497329712,62.2000757081956,1.48255536442055,1.88943051315475,0.265872214492045
24,"2019-12-31","2019-Q4",10.5795166607634,1.56830958413935,32.0714718352514,73.4124984741211,71.3189987182617,69.285998916626,80.9992578042927,1.27129677688571,5.94716399866494,0.179003491998022
25,"2020-03-31","2020-Q1",9.39031100165064,1.49298259403848,31.3332361940842,63.5724983215332,61.3185001373291,64.8205001831055,46.0008422947133,1.10526487286815,-0.583277203298664,0.663406051785502
26,"2020-06-30","2020-Q2",9.46882607519611,1.54692149039762,29.4533694423264,91.1999969482422,89.5887496948242,87.0318740844727,65.5510003593994,0.891676696675604,4.26765173687634,0.348392157153075
27,"2020-09-30","2020-Q3",11.2592388485477,1.4393882909751,37.8308463130378,115.809997558594,111.154998779297,114.172498703003,52.8993542337965,1.84861675874125,2.28630025474858,0.446219822735935
28,"2020-12-31","2020-Q4",11.8730612119537,1.3352759605639,36.3339442642981,132.690002441406,131.637001037598,127.729500198364,62.7389336481585,1.4198318892871,1.66828258496471,0.344340118475311
29,"2021-03-31","2021-Q1",11.4917661053492,1.29641277275938,37.6458267371344,122.150001525879,121.17799911499,121.403499221802,47.731708753761,1.39563339883991,-0.9271707944183,0.331815970795439
30,"2021-06-30","2021-Q2",11.5911203763698,1.35075499337972,36.0960631648207,136.960006713867,133.682000732422,130.48749961853,70.3628990080809,1.3978033121823,2.18589345370601,0.210434578282418
31,"2021-09-30","2021-Q3",13.492084380634,1.20701680506389,45.8283977381937,141.5,144.363999938965,148.095999908447,36.7651301754696,1.36669065255219,0.626827114625393,0.206534894538622
32,"2021-12-31","2021-Q4",11.7273920379976,1.12729829385663,36.6303583977512,177.570007324219,176.057000732422,174.481500244141,61.3659267980577,1.11466094887643,3.78753823398489,0.2385825007007
33,"2022-03-31","2022-Q1",10.2673639242837,1.11513957428003,34.3265205614381,174.610000610352,172.412004089355,165.307501220703,59.5167298747576,1.22577081615771,-0.14238707067124,0.30404118795609
34,"2022-06-30","2022-Q2",10.0515185358648,1.19067862761345,32.5642921059798,136.720001220703,136.782000732422,139.353001403809,44.1683106904811,1.32338635531128,-2.29269737189795,0.405930627678938
35,"2022-09-30","2022-Q3",10.1148842515239,1.07289446089672,35.3694898863728,138.199996948242,150.131997680664,152.754998016357,28.5341894309097,1.17264066562618,0.224523285281259,0.30564361223308
36,"2022-12-31","2022-Q4",8.96874453957714,0.990608072689149,31.5671125461255,129.929992675781,131.432997894287,137.354999923706,37.4578866135357,1.46380662298135,-0.463901423371864,0.404184451334071
37,"2023-03-31","2023-Q1",9.39938258605014,0.952343039710709,34.9184238145215,164.899993896484,159.76499786377,156.096999359131,69.6742294049243,1.13399085310256,4.02950373159437,0.243114638885925
38,"2023-06-30","2023-Q2",9.73751715376073,0.997720913768105,36.0786216065686,193.970001220703,187.370999145508,184.493000030518,77.6102835345688,1.20665029489707,3.57682688122845,0.183737035486468
39,"2023-09-30","2023-Q3",10.0994952744275,1.01974047862845,39.7847543236538,171.210006713867,174.162001037598,177.002500915527,38.2457641043439,1.22104280375964,-2.33799132678472,0.212297171259129
40,"2023-12-31","2023-Q4",9.17873990632397,0.97491060486511,35.9414287827245,192.529998779297,194.582000732422,194.308501434326,51.0618376592039,0.849640133245432,2.97440940085528,0.155230070889935
41,"2024-03-31","2024-Q1",8.66633485020857,0.91298113386424,36.0181248050434,171.479995727539,173.008999633789,172.696499633789,42.4132582990146,0.98755770369975,-2.26654822337065,0.210040938313928
42,"2024-09-30","2024-Q2",8.57317628413439,0.817765698258394,37.6664427070608,210.619995117188,211.580000305176,205.5625,61.6634740405938,1.27561219918891,3.06940586279768,0.273592544665774
