"ID","Date","Quarter","ROE","DebtToEquity","ProfitMargin","Price","MA10","MA20","RSI","Beta","Sharpe","Volatility"
11,"2016-09-30","2016-Q3",4.85447657765869,0.0902891989282084,37.4696904863785,28.2625007629395,28.3295000076294,27.7658748626709,58.1711097835028,0.823663145280469,3.00630945220162,0.22109763394005
12,"2016-12-31","2016-Q4",6.02932729668547,0.0974254147379802,40.5153819956862,28.9549999237061,29.15,28.6445000648499,57.6803503600848,0.748499051688055,0.565200097085546,0.157650708737852
13,"2017-03-31","2017-Q1",4.92699556184473,0.104939859780022,38.1474103585657,35.9150009155273,35.5167499542236,35.1960000991821,71.4430593240823,0.844952125343682,5.67754012436959,0.152932672644697
14,"2017-06-30","2017-Q2",5.85731261563454,0.110738406461997,41.7766334084326,36.0050010681152,36.305249786377,36.7957496643066,41.2212725084942,1.53048470459196,0.0366509763082176,0.184004964685963
15,"2017-09-30","2017-Q3",6.61021233569262,0.10939782046961,45.5751355538342,38.5299987792969,38.6017498016357,39.4021249771118,43.2640122456154,1.55407911234313,1.41609572037265,0.189928169520339
16,"2017-12-31","2017-Q4",5.74199362449056,0.136885146677068,32.9093432007401,42.3074989318848,43.2694999694824,42.9728750228882,43.1498481816432,1.52909156832019,2.08443033421524,0.177420927573615
17,"2018-03-31","2018-Q1",6.42617881989178,0.145903117753156,41.6847735249875,41.9449996948242,42.7247505187988,43.6177503585815,42.5914502932555,1.08491556708667,-0.0738213469519979,0.26974358024491
18,"2018-06-30","2018-Q2",6.43218865737825,0.137424101181628,38.5911873630111,46.2775001525879,46.3170001983643,47.1351249694824,46.0404294451777,0.935606573992156,1.82905329578422,0.213018573551862
19,"2018-09-30","2018-Q3",6.39391600906126,0.150730626571407,37.4225977999563,56.435001373291,55.1567501068115,55.5878753662109,60.6216672706568,1.25902432454275,3.78907036023937,0.21020172251526
20,"2018-12-31","2018-Q4",8.18048902254924,0.156988838303993,41.2293314162473,39.435001373291,39.3145000457764,41.2455003738403,37.8294455879633,1.42180971266841,-3.4051632361271,0.40224616922563
21,"2019-03-31","2019-Q1",2.80757316565722,0.265395996116325,16.1106320886118,47.4874992370605,47.2880001068115,45.9275001525879,65.0357648861675,1.87706485342497,2.44531142129653,0.328263564090003
22,"2019-06-30","2019-Q2",2.94720713818977,0.318199229399968,15.4948765029912,49.4799995422363,49.5015003204346,48.2422500610352,57.7424557419895,1.46351030378878,0.685720154784308,0.258918957147895
23,"2019-09-30","2019-Q3",6.47985616868265,0.323609825636443,34.5138259292838,55.9925003051758,55.0567501068115,54.4987497329712,62.2000757081956,1.48255536442055,1.88943051315475,0.265872214492045
24,"2019-12-31","2019-Q4",7.27234943693471,0.319848793714252,35.0519889344653,73.4124984741211,71.3189987182617,69.285998916626,80.9992578042927,1.27129677688571,5.94716399866494,0.179003491998022
25,"2020-03-31","2020-Q1",4.65509382359644,0.314014662311023,27.6418179767678,63.5724983215332,61.3185001373291,64.8205001831055,46.0008422947133,1.10526487286815,-0.583277203298664,0.663406051785502
26,"2020-06-30","2020-Q2",4.68822149990493,0.264778581582116,27.7150350586094,91.1999969482422,89.5887496948242,87.0318740844727,65.5510003593994,0.891676696675604,4.26765173687634,0.348392157153075
27,"2020-09-30","2020-Q3",6.66434498984974,0.243827029414513,36.5508245597689,115.809997558594,111.154998779297,114.172498703003,52.8993542337965,1.84861675874125,2.28630025474858,0.446219822735935
28,"2020-12-31","2020-Q4",8.74503078961727,0.241842700132512,40.1539012168933,132.690002441406,131.637001037598,127.729500198364,62.7389336481585,1.4198318892871,1.66828258496471,0.344340118475311
29,"2021-03-31","2021-Q1",7.10550139536276,0.223452568889022,36.2938051744564,122.150001525879,121.17799911499,121.403499221802,47.731708753761,1.39563339883991,-0.9271707944183,0.331815970795439
30,"2021-06-30","2021-Q2",7.51951500068728,0.234266821966765,35.7513844460496,136.960006713867,133.682000732422,130.48749961853,70.3628990080809,1.3978033121823,2.18589345370601,0.210434578282418
31,"2021-09-30","2021-Q3",6.89412117576485,0.271633173365327,31.6968902985589,141.5,144.363999938965,148.095999908447,36.7651301754696,1.36669065255219,0.626827114625393,0.206534894538622
32,"2021-12-31","2021-Q4",8.23597242130382,0.329182648804042,30.6767679780475,177.570007324219,176.057000732422,174.481500244141,61.3659267980577,1.11466094887643,3.78753823398489,0.2385825007007
33,"2022-03-31","2022-Q1",6.05787645664946,0.332635439997403,26.7524369266055,174.610000610352,172.412004089355,165.307501220703,59.5167298747576,1.22577081615771,-0.14238707067124,0.30404118795609
34,"2022-06-30","2022-Q2",5.31697504114752,0.349948714686683,23.2042473454091,136.720001220703,136.782000732422,139.353001403809,44.1683106904811,1.32338635531128,-2.29269737189795,0.405930627678938
35,"2022-09-30","2022-Q3",3.54167002433639,0.441600722033297,15.8607001082642,138.199996948242,150.131997680664,152.754998016357,28.5341894309097,1.17264066562618,0.224523285281259,0.30564361223308
36,"2022-12-31","2022-Q4",3.70128785408033,0.477388973296318,14.5770676691729,129.929992675781,131.432997894287,137.354999923706,37.4578866135357,1.46380662298135,-0.463901423371864,0.404184451334071
37,"2023-03-31","2023-Q1",4.57470251211988,0.478352498096879,19.9678220419013,164.899993896484,159.76499786377,156.096999359131,69.6742294049243,1.13399085310256,4.02950373159437,0.243114638885925
38,"2023-06-30","2023-Q2",5.81050935217446,0.542067998179553,24.4260444109898,193.970001220703,187.370999145508,184.493000030518,77.6102835345688,1.20665029489707,3.57682688122845,0.183737035486468
39,"2023-09-30","2023-Q3",8.10720010078881,0.513749973752913,34.0586315387103,171.210006713867,174.162001037598,177.002500915527,38.2457641043439,1.22104280375964,-2.33799132678472,0.212297171259129
40,"2023-12-31","2023-Q4",9.15138932414081,0.499157787527421,35.3919959601061,192.529998779297,194.582000732422,194.308501434326,51.0618376592039,0.849640133245432,2.97440940085528,0.155230070889935
41,"2024-03-31","2024-Q1",8.27197399835483,0.490306228223288,33.9295021259087,171.479995727539,173.008999633789,172.696499633789,42.4132582990146,0.98755770369975,-2.26654822337065,0.210040938313928
42,"2024-06-30","2024-Q2",8.58939928426989,0.468701160350338,34.4629008727701,210.619995117188,211.580000305176,205.5625,61.6634740405938,1.27561219918891,3.06940586279768,0.273592544665774
43,"2024-09-30","2024-Q3",9.53509715612445,0.558436506634089,38.6508659981768,233,226.306997680664,223.758000946045,64.8772711403817,0.970101996895343,1.73695135676215,0.233064740087036
